ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10209,河北,光伏,4.0,36.2634,114.5417,False,False,False,1.0,3.5534136878072586,-0.1704673804724767,1.0,3.5534136878072586
1021,广西,光伏,70.0,22.2931,107.437,False,False,False,1.0,14.899275428918516,-0.08935955317904558,1.0,14.899275428918516
10210,河南,光伏,9.0,36.0674,113.8105,False,False,False,1.0,2.487694724747194,-0.178064353430636,1.0,2.487694724747194
10211,陕西,光伏,15.0,37.577,107.769,False,False,False,1.0,18.757729454501295,-0.0643116916480046,1.0,18.757729454501295
10213,吉林,光伏,2.8,43.4873,124.3329,False,False,False,1.0,0.16274431734277603,-0.19472552669609472,1.0,0.16274431734277603
10216,浙江,光伏,1.5,28.4704,119.9184,False,False,False,0.0,0.0,0.0,0.0,0.0
1022,广西,光伏,100.0,22.3178,107.5838,False,False,False,1.0,15.806648787979256,-0.08288788118026483,1.0,15.806648787979256
10221,浙江,光伏,2.2,28.4704,119.9184,False,False,False,0.0,0.0,0.0,0.0,0.0
10226,浙江,光伏,2.3,28.4704,119.9184,False,False,False,0.0,0.0,0.0,0.0,0.0
10227,西藏,光伏,15.0,28.5592,89.6797,True,True,False,2.7793991320611378,102.35033224850332,0.10283196852542384,1.6766050513665218,65.69212858273315
10228,江苏,光伏,17.5,31.507,121.329,False,False,False,1.0,1.3838985309609493,-0.1859551840136042,1.0,1.3838985309609493
10229,湖南,光伏,1.0,28.2179,113.7002,False,False,False,0.0002305357164414589,0.003719539580206896,-1.8563346465332327e-05,0.0002305357164414589,0.003719539580206896
1023,广西,光伏,30.0,22.327,106.915,False,False,False,1.0,10.852987190943066,-0.11820239023284503,1.0,10.852987190943066
10233,江苏,光伏,5.7,31.4179,119.4787,False,False,False,0.0006781997359033874,0.007046424733553725,-8.237071647744694e-05,0.0006781997359033874,0.007046424733553725
10238,河北,光伏,8.5,41.162,114.873,False,False,False,1.0,10.741161115939228,-0.1191942403441222,1.0,10.741161115939228
1024,广西,光伏,140.0,22.0738,107.3584,False,False,False,1.0,16.85478258978344,-0.07576706482739785,1.0,16.85478258978344
10241,河北,光伏,7.6,41.4859,117.6154,False,False,False,1.0,9.465326098151966,-0.12829674955387932,1.0,9.465326098151966
10242,河北,光伏,5.9,41.4859,117.6154,False,False,False,1.0,7.0865008727042325,-0.14525025458551072,1.0,7.0865008727042325
10245,吉林,光伏,14.4,42.7667,129.4333,False,False,False,1.0,7.859177662780522,-0.13969388989391002,1.0,7.859177662780522
10247,重庆,光伏,2.0,31.0333,108.8625,False,False,False,0.0,0.0,0.0,0.0,0.0
1025,广西,光伏,90.0,22.1032,107.3845,False,False,False,1.0,15.82411207389793,-0.08276498930308766,1.0,15.82411207389793
10252,新疆,光伏,10.0,40.603,79.668,False,False,False,1.0,22.5495341601935,-0.040869940538745646,1.0,22.5495341601935
10253,甘肃,光伏,1.0,40.2774,96.456,False,False,False,1.0,0.005579127509147446,-0.19585334306021152,1.0,0.005579127509147446
10256,浙江,光伏,3.6,29.108,119.6486,False,False,False,0.0,0.0,0.0,0.0,0.0
10259,甘肃,光伏,5.0,40.0901,94.495,False,False,False,1.0,13.23473407326803,-0.10134818336639549,1.0,13.23473407326803
10264,河南,光伏,13.5,33.377,112.635,False,False,False,1.0,3.5971887051989633,-0.17012408598060375,1.0,3.5971887051989633
10266,河北,光伏,7.7,39.3563,114.7443,False,False,False,1.0,9.923216304880677,-0.1250345157802128,1.0,9.923216304880677
10269,甘肃,光伏,15.0,40.114,94.501,False,False,False,1.0,24.32425055502592,-0.029565150215706607,1.0,24.32425055502592
1027,广西,光伏,50.0,22.0875,107.0658,False,False,False,1.0,13.644574093887378,-0.09830736553808023,1.0,13.644574093887378
10271,甘肃,光伏,10.0,39.5785,98.8123,False,False,False,1.0,19.843302751854186,-0.05735196431044801,1.0,19.843302751854186
10276,浙江,光伏,1.8,30.05,121.15,False,False,False,0.0,0.0,0.0,0.0,0.0
