ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
2948,河北,光伏,full_output_upper_bound,False,25.422577634453773,False,27.271456718444824,False
2950,湖北,光伏,full_output_upper_bound,False,24.45478744804859,False,26.00867696106434,False
2954,河北,光伏,full_output_upper_bound,False,25.328563079237938,False,27.174926921725273,False
2955,湖北,光伏,full_output_upper_bound,False,24.45478744804859,False,26.00867696106434,False
2962,湖北,光伏,full_output_upper_bound,False,24.52068440616131,False,26.07918418943882,False
2963,河北,光伏,full_output_upper_bound,False,24.76733386516571,False,26.533490046858788,False
2964,河北,光伏,full_output_upper_bound,False,25.246698036789894,False,27.083303332328796,False
2965,湖北,光伏,full_output_upper_bound,True,28.72550278902054,False,30.90480387210846,False
2967,湖南,光伏,full_output_upper_bound,True,29.34068351984024,False,31.373221054673195,False
2968,湖北,光伏,full_output_upper_bound,False,24.492991715669632,False,26.0521287471056,False
2971,河北,光伏,full_output_upper_bound,False,24.820491895079613,False,26.590996384620667,False
2972,湖北,光伏,full_output_upper_bound,False,24.5410043746233,False,26.09941340982914,False
2975,河北,光伏,full_output_upper_bound,False,24.859456345438957,False,26.63532592356205,False
2977,湖北,光伏,full_output_upper_bound,True,28.662318661808968,False,30.826497450470924,False
2980,河北,光伏,full_output_upper_bound,False,25.366850718855858,False,27.22234971821308,False
2987,河北,光伏,full_output_upper_bound,False,25.472320318222046,False,27.344546020030975,False
2993,湖北,光伏,full_output_upper_bound,False,24.5410043746233,False,26.099413186311722,False
2995,湖北,光伏,full_output_upper_bound,False,24.49070043861866,False,26.046699285507202,False
2998,湖北,光伏,full_output_upper_bound,True,28.109459951519966,False,30.182683020830154,False
3000,湖北,光伏,full_output_upper_bound,True,28.18380117416382,False,30.275533497333527,False
3011,湖南,光伏,full_output_upper_bound,True,27.918821051716805,False,29.763582944869995,False
3012,湖南,光伏,full_output_upper_bound,True,27.401843145489693,False,29.183810725808144,False
3039,湖南,光伏,full_output_upper_bound,True,29.16023299098015,False,31.175262182950974,False
3042,湖南,光伏,full_output_upper_bound,True,28.92214424908161,False,30.90490110218525,False
3046,湖南,光伏,full_output_upper_bound,True,29.09037709236145,False,31.099295765161514,False
3047,湖南,光伏,full_output_upper_bound,True,29.11210499703884,False,31.123369485139847,False
3066,湖南,光伏,full_output_upper_bound,True,28.959176391363144,False,30.947086438536644,False
3098,内蒙古,光伏,full_output_upper_bound,False,20.50814799964428,False,22.195061668753624,False
3104,湖南,光伏,full_output_upper_bound,True,28.906131461262703,False,30.893549993634224,False
3107,内蒙古,光伏,full_output_upper_bound,False,18.63031469285488,False,19.967226907610893,False
3109,内蒙古,光伏,full_output_upper_bound,False,19.541559889912605,False,21.047433167696,False
