resource_branch,scenario_id,terminal_h2_price_2060_real_cny_per_kg,price_path_shape,learning_case,scope,cohort_count,retain_low_return_count,reach_colocated_6p5_count,reach_independent_h2_8_count,raw_npv_colocated_6p5_pass_count,raw_npv_independent_h2_8_pass_count,retain_low_return_share,reach_colocated_6p5_share,reach_independent_h2_8_share,npv_low_total_100m_cny,npv_colocated_6p5_total_100m_cny,capacity_gw,capex_100m_cny,h2_mt_per_year
curtailment_only,curtailment_only_P12_back_loaded_combined,12.0,back_loaded,combined,all_low_return_admissions,1889,711,283,210,283,210,0.37638962413975646,0.1498147167813658,0.1111699311805188,32.99401735966103,-87.13999602863603,9.62351524830129,692.893097877693,0.3600852211304861
curtailment_only,curtailment_only_P12_back_loaded_combined,12.0,back_loaded,combined,strict_marginal_vs_6p5,741,0,0,0,0,0,0.0,0.0,0.0,-71.8034158919248,-57.454165274158875,1.996362631393401,143.7381094603249,0.05966946211001487
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_none,22.0,front_loaded,none,all_low_return_admissions,7385,4081,2368,1860,2368,1860,0.5526066350710901,0.3206499661475965,0.25186188219363576,3154.670099596479,193.73546053461934,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_none,22.0,front_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-92.77386831740208,-56.48780118659887,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_energy_only,22.0,front_loaded,energy_only,all_low_return_admissions,7385,5380,3660,2733,3660,2733,0.7285037237643873,0.4955991875423155,0.37007447528774545,6038.13837329221,1125.470249665162,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_energy_only,22.0,front_loaded,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-51.881301029626215,-43.31646142090332,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_life_only,22.0,front_loaded,life_only,all_low_return_admissions,7385,4181,2438,1905,2438,1905,0.56614759647935,0.3301286391333785,0.25795531482735273,3195.7848065478984,217.81960021778514,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_life_only,22.0,front_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-97.7298822713079,-57.293625979173946,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_stack_cost_only,22.0,front_loaded,stack_cost_only,all_low_return_admissions,7385,4522,2734,2164,2734,2164,0.6123222748815166,0.37020988490182805,0.2930264048747461,3921.244870906746,497.9164323375963,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_stack_cost_only,22.0,front_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-83.2104474517397,-52.76367163459393,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_combined,22.0,front_loaded,combined,all_low_return_admissions,7385,5464,3890,3079,3890,3079,0.7398781313473256,0.5267433987813135,0.41692620176032497,6515.4641255167735,1358.1715985363755,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P22_front_loaded_combined,22.0,front_loaded,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-50.13127868338215,-41.432638977186365,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P22_linear_none,22.0,linear,none,all_low_return_admissions,7385,5161,3990,3415,3990,3415,0.6988490182802979,0.5402843601895735,0.46242383209207855,5361.9146318204375,1379.9060800143548,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_linear_none,22.0,linear,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-61.945184403574295,-40.36605458644492,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_linear_energy_only,22.0,linear,energy_only,all_low_return_admissions,7385,6563,4868,4372,4868,4372,0.888693297224103,0.6591740013540961,0.5920108327691266,8315.458481114802,2336.1291211087587,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P22_linear_energy_only,22.0,linear,energy_only,strict_marginal_vs_6p5,760,83,0,0,0,0,0.10921052631578948,0.0,0.0,-21.85809427897643,-27.40587018043955,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P22_linear_life_only,22.0,linear,life_only,all_low_return_admissions,7385,5082,3998,3527,3998,3527,0.6881516587677725,0.5413676371022342,0.4775897088693297,5395.4926027205265,1401.442005893031,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P22_linear_life_only,22.0,linear,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-67.0068177896586,-41.205316881420295,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P22_linear_stack_cost_only,22.0,linear,stack_cost_only,all_low_return_admissions,7385,5398,4229,3841,4229,3841,0.7309410968178741,0.5726472579553148,0.520108327691266,6121.76045969742,1681.1572833500745,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_linear_stack_cost_only,22.0,linear,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-52.75447697797673,-36.77341867291042,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_linear_combined,22.0,linear,combined,all_low_return_admissions,7385,6579,5227,4546,5227,4546,0.8908598510494246,0.7077860528097495,0.6155721056194989,8777.893031750133,2563.54839685036,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P22_linear_combined,22.0,linear,combined,strict_marginal_vs_6p5,760,94,0,0,0,0,0.12368421052631579,0.0,0.0,-20.30776069734628,-25.573301487840983,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_none,22.0,back_loaded,none,all_low_return_admissions,7385,6263,5065,4526,5065,4526,0.848070412999323,0.6858496953283684,0.612863913337847,7512.687925192771,2343.6074450051765,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_none,22.0,back_loaded,none,strict_marginal_vs_6p5,760,29,0,0,0,0,0.038157894736842106,0.0,0.0,-32.53475034027041,-27.184744583883433,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_energy_only,22.0,back_loaded,energy_only,all_low_return_admissions,7385,7179,6029,5487,6029,5487,0.9721056194989844,0.8163845633039946,0.7429925524712254,10582.642519305815,3341.004509993403,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_energy_only,22.0,back_loaded,energy_only,strict_marginal_vs_6p5,760,554,0,0,0,0,0.7289473684210527,0.0,0.0,6.919958000715395,-14.416573387878456,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_life_only,22.0,back_loaded,life_only,all_low_return_admissions,7385,5815,5084,4535,5084,4535,0.7874069058903183,0.6884224779959377,0.6140825998645904,7533.792634501485,2360.9849072516554,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_life_only,22.0,back_loaded,life_only,strict_marginal_vs_6p5,760,9,0,0,0,0,0.011842105263157895,0.0,0.0,-37.45481198955539,-27.967426358061267,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_stack_cost_only,22.0,back_loaded,stack_cost_only,all_low_return_admissions,7385,6497,5359,4751,5359,4751,0.8797562626946513,0.7256601218686527,0.643331076506432,8269.082189226867,2643.6155314235566,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_stack_cost_only,22.0,back_loaded,stack_cost_only,strict_marginal_vs_6p5,760,78,0,0,0,0,0.10263157894736842,0.0,0.0,-23.756341521285645,-23.728228054330252,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_combined,22.0,back_loaded,combined,all_low_return_admissions,7385,7222,6203,5675,6203,5675,0.9779282329045362,0.8399458361543669,0.7684495599187542,11025.291626984814,3561.998405468321,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P22_back_loaded_combined,22.0,back_loaded,combined,strict_marginal_vs_6p5,760,597,5,0,5,0,0.7855263157894737,0.006578947368421052,0.0,8.09531846050619,-12.728685612049818,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_none,18.0,front_loaded,none,all_low_return_admissions,7385,1094,481,341,481,341,0.14813811780636424,0.06513202437373053,0.046174678402166554,-3343.161441922849,-2306.279401217902,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_none,18.0,front_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-183.5734918505799,-90.57237930378197,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_energy_only,18.0,front_loaded,energy_only,all_low_return_admissions,7385,1860,1113,725,1113,725,0.25186188219363576,0.15071090047393365,0.0981719702098849,-626.690151734867,-1423.151516160174,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_energy_only,18.0,front_loaded,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-145.3081111102338,-78.1087586492041,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_life_only,18.0,front_loaded,life_only,all_low_return_admissions,7385,1169,596,366,596,366,0.15829383886255924,0.08070412999322953,0.049559918754231554,-3253.4940442520447,-2269.547535380987,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_life_only,18.0,front_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-187.41159318536097,-91.0828987991169,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_stack_cost_only,18.0,front_loaded,stack_cost_only,all_low_return_admissions,7385,1319,809,517,809,517,0.1786052809749492,0.1095463777928233,0.07000677048070413,-2517.8457117681555,-1984.080364401979,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_stack_cost_only,18.0,front_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-173.67299188272548,-86.71953176449352,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_combined,18.0,front_loaded,combined,all_low_return_admissions,7385,2274,1185,987,1185,987,0.3079214624238321,0.16046039268788084,0.13364928909952606,-58.66296631434731,-1164.533093087193,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P18_front_loaded_combined,18.0,front_loaded,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-142.02620303024642,-75.75788798395563,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P18_linear_none,18.0,linear,none,all_low_return_admissions,7385,2837,1917,1640,1917,1640,0.3841570751523358,0.25958023019634396,0.22207176709546378,603.3677787637303,-205.65249970812104,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_linear_none,18.0,linear,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-130.27130988753987,-62.96349686082177,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_linear_energy_only,18.0,linear,energy_only,all_low_return_admissions,7385,4164,2901,2456,2901,2456,0.5638456330399458,0.3928232904536222,0.33256601218686527,3362.873839515675,691.4464670331818,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P18_linear_energy_only,18.0,linear,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-90.41990966121718,-49.93516567913792,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P18_linear_life_only,18.0,linear,life_only,all_low_return_admissions,7385,3025,1987,1670,1987,1670,0.4096140825998646,0.26905890318212594,0.22613405551794177,681.5411655317787,-172.5225697243528,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P18_linear_life_only,18.0,linear,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-134.434699909827,-63.57088380970227,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P18_linear_stack_cost_only,18.0,linear,stack_cost_only,all_low_return_admissions,7385,3375,2255,1913,2283,1935,0.45700744752877454,0.3053486797562627,0.25903859174001354,1400.2630977595581,105.45646324048481,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_linear_stack_cost_only,18.0,linear,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-120.49790466450509,-59.16587480042097,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_linear_combined,18.0,linear,combined,all_low_return_admissions,7385,4481,3362,2720,3362,2720,0.60677048070413,0.45524712254570077,0.36831415030467163,3895.175687050164,937.1006571575193,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P18_linear_combined,18.0,linear,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-87.96837233140745,-47.876615143284944,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_none,18.0,back_loaded,none,all_low_return_admissions,7385,4647,4023,3732,4029,3735,0.6292484766418416,0.5447528774542992,0.5053486797562627,4302.369594760299,1441.3529940698916,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_none,18.0,back_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-77.37009628148925,-39.683505189214905,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_energy_only,18.0,back_loaded,energy_only,all_low_return_admissions,7385,5850,4925,4514,4925,4514,0.7921462423832092,0.6668923493568043,0.6112389979688558,7194.496721770035,2387.776450030285,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_energy_only,18.0,back_loaded,energy_only,strict_marginal_vs_6p5,760,1,0,0,0,0,0.0013157894736842105,0.0,0.0,-37.74466817995064,-26.78558357294654,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_life_only,18.0,back_loaded,life_only,all_low_return_admissions,7385,4765,4033,3748,4040,3752,0.6452268111035884,0.5461069735951253,0.5075152335815843,4355.504551085593,1466.86365532215,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_life_only,18.0,back_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-81.99599036902812,-40.41795932134645,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_stack_cost_only,18.0,back_loaded,stack_cost_only,all_low_return_admissions,7385,5011,4260,3970,4268,3978,0.6785375761679079,0.5768449559918755,0.5375761679079215,5080.71101188972,1746.1660831128147,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_stack_cost_only,18.0,back_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-68.08903596056345,-36.077192275415925,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_combined,18.0,back_loaded,combined,all_low_return_admissions,7385,5894,5296,4698,5296,4698,0.7981042654028436,0.7171293161814489,0.6361543669600541,7693.119448178438,2622.214829980428,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P18_back_loaded_combined,18.0,back_loaded,combined,strict_marginal_vs_6p5,760,5,0,0,0,0,0.006578947368421052,0.0,0.0,-35.97705077451685,-24.946072269897662,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_none,15.0,front_loaded,none,all_low_return_admissions,7385,108,0,0,0,0,0.014624238320920786,0.0,0.0,-8835.247659055593,-4374.313513074818,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_none,15.0,front_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-251.97996704103355,-116.2579439076414,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_energy_only,15.0,front_loaded,energy_only,all_low_return_admissions,7385,234,49,1,49,1,0.031685849695328366,0.006635071090047393,0.00013540961408259986,-6146.555061734944,-3497.1619143825756,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_energy_only,15.0,front_loaded,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-218.51872067820037,-105.24479031714733,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_life_only,15.0,front_loaded,life_only,all_low_return_admissions,7385,94,0,0,0,0,0.012728503723764387,0.0,0.0,-8689.192754353793,-4323.944226144466,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_life_only,15.0,front_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-254.96597728199066,-116.54375706141892,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_stack_cost_only,15.0,front_loaded,stack_cost_only,all_low_return_admissions,7385,131,2,0,2,0,0.017738659444820584,0.00027081922816519973,0.0,-7932.504417963518,-4027.1402966411074,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_stack_cost_only,15.0,front_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-242.07910782302727,-112.40495597783377,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_combined,15.0,front_loaded,combined,all_low_return_admissions,7385,522,113,17,113,17,0.07068381855111713,0.015301286391333784,0.0023019634394041977,-5471.205851241151,-3208.006380437584,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P15_front_loaded_combined,15.0,front_loaded,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-214.1370189026178,-102.60338854988598,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P15_linear_none,15.0,linear,none,all_low_return_admissions,7385,1079,983,943,1063,1019,0.14610697359512526,0.13310765064319566,0.12769126607989167,-3337.1031015844246,-1494.088483944465,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_linear_none,15.0,linear,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-182.53996598666672,-80.3014832759196,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_linear_energy_only,15.0,linear,energy_only,all_low_return_admissions,7385,1832,1451,1330,1517,1379,0.24807041299932295,0.1964793500338524,0.18009478672985782,-632.0165298414183,-614.4907459957054,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P15_linear_energy_only,15.0,linear,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-145.94028973096698,-68.10121583256124,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P15_linear_life_only,15.0,linear,life_only,all_low_return_admissions,7385,1176,1022,982,1082,1034,0.15924170616113745,0.13838862559241707,0.13297224102911306,-3209.7778915296412,-1449.3906836831197,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P15_linear_life_only,15.0,linear,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-185.94885152138173,-80.71322411930639,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P15_linear_stack_cost_only,15.0,linear,stack_cost_only,all_low_return_admissions,7385,1336,1126,1088,1198,1153,0.1809072444143534,0.15247122545700745,0.14732566012186865,-2489.666153317797,-1168.6753971355442,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_linear_stack_cost_only,15.0,linear,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-172.64781912990438,-76.45243209534452,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_linear_combined,15.0,linear,combined,all_low_return_admissions,7385,2308,1700,1502,1737,1539,0.3125253893026405,0.23019634394041977,0.20338524035206498,-24.941045306913985,-349.35322954162524,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P15_linear_combined,15.0,linear,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-142.2205641769441,-65.67345169684607,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_none,15.0,back_loaded,none,all_low_return_admissions,7385,3428,2937,2638,3079,2778,0.4641841570751523,0.3976980365605958,0.3572105619498984,1694.5330125725677,721.5943202034616,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_none,15.0,back_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-112.52553235094422,-49.53522999852321,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_energy_only,15.0,back_loaded,energy_only,all_low_return_admissions,7385,4638,4032,3847,4128,3943,0.6280297901150982,0.5459715639810426,0.5209207853757617,4508.377329678802,1643.0690806274317,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_energy_only,15.0,back_loaded,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-74.10699319247632,-36.80913744176657,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_life_only,15.0,back_loaded,life_only,all_low_return_admissions,7385,3417,3060,2654,3222,2816,0.46269465132024373,0.4143534190927556,0.35937711577522,1787.4037916472114,756.6997341489393,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_life_only,15.0,back_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-116.59617176228126,-50.136280910964096,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_stack_cost_only,15.0,back_loaded,stack_cost_only,all_low_return_admissions,7385,3700,3276,2993,3491,3176,0.5010155721056195,0.44360189573459713,0.4052809749492214,2499.591420807894,1032.5352758389101,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_stack_cost_only,15.0,back_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-103.01206091041038,-45.842987234466975,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_combined,15.0,back_loaded,combined,all_low_return_admissions,7385,4913,4236,3966,4392,4099,0.6652674339878132,0.573595125253893,0.537034529451591,5052.108876974174,1888.502529262948,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P15_back_loaded_combined,15.0,back_loaded,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-71.59204169734313,-34.766067597092864,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_none,12.0,front_loaded,none,all_low_return_admissions,7385,0,0,0,0,0,0.0,0.0,0.0,-14637.261220816259,-6552.295626388367,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_none,12.0,front_loaded,none,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-320.3891581907574,-141.94467741999694,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_energy_only,12.0,front_loaded,energy_only,all_low_return_admissions,7385,0,0,0,0,0,0.0,0.0,0.0,-12229.088091830126,-5751.652051066576,103.56723654871553,7456.841031507518,8.073308463124837
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_energy_only,12.0,front_loaded,energy_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-291.7407136343444,-132.3854143627648,1.0850577635365433,78.12415897463111,0.0943744530471358
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_life_only,12.0,front_loaded,life_only,all_low_return_admissions,7385,0,0,0,0,0,0.0,0.0,0.0,-14425.874457554573,-6485.1350698473425,103.56723654871553,7456.841031507518,7.590888304221386
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_life_only,12.0,front_loaded,life_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-322.52307733789064,-142.00578423221702,1.0850577635365433,78.12415897463111,0.08860336954219414
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_stack_cost_only,12.0,front_loaded,stack_cost_only,all_low_return_admissions,7385,0,0,0,0,0,0.0,0.0,0.0,-13711.272197387754,-6196.160578748921,103.56723654871553,7456.841031507518,7.653643248852673
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_stack_cost_only,12.0,front_loaded,stack_cost_only,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-310.4882989727511,-138.09168949018928,1.0850577635365433,78.12415897463111,0.08941437003295884
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_combined,12.0,front_loaded,combined,all_low_return_admissions,7385,0,0,0,0,0,0.0,0.0,0.0,-11441.526697721145,-5429.901054081613,103.56723654871553,7456.841031507518,7.993848422980293
full_output_upper_bound,full_output_upper_bound_P12_front_loaded_combined,12.0,front_loaded,combined,strict_marginal_vs_6p5,760,0,0,0,0,0,0.0,0.0,0.0,-286.26939180834086,-129.4570424816972,1.0850577635365433,78.12415897463111,0.09333806891983658
full_output_upper_bound,full_output_upper_bound_P12_linear_none,12.0,linear,none,all_low_return_admissions,7385,133,133,128,147,175,0.01800947867298578,0.01800947867298578,0.017332430602572783,-7533.994630639243,-2863.106272567022,103.56723654871553,7456.841031507518,7.653643248852673
